"qseqid" "sseqid" "%_ident" "query_len" "alignment_length" "mismatch" "gapopen" "qstart" "qend" "sstart" "send" "evalue" "bitscore" "query_cover" "alightment"
"54998" "CTQ18130.1" "CP012567.1" 99.065 321 321 3 0 1 321 50433 50753 9.67e-163 577 100 321
"54999" "CTQ18130.1" "CP002474.1" 99.065 321 321 3 0 1 321 120408 120728 9.67e-163 577 100 321
"55006" "KTG75748.1" "NZ_LZCZ01000009.1" 99.074 324 324 0 2 1 324 3374 3694 2.72e-163 579 100 324
"55007" "KTG75748.1" "NZ_LZCY01000010.1" 99.074 324 324 0 2 1 324 3656 3336 2.72e-163 579 100 324
"55008" "KTG75748.1" "NZ_LYMZ01000041.1" 99.074 324 324 0 2 1 324 1196 876 2.72e-163 579 100 324
"55009" "KTG75748.1" "NZ_LXQO01000042.1" 99.074 324 324 0 2 1 324 2981 2661 2.72e-163 579 100 324
"55010" "KTG75748.1" "NZ_LJCD01000037.1" 99.074 324 324 0 2 1 324 1283 963 2.72e-163 579 100 324
"55011" "KTG75748.1" "NZ_LJCB01000054.1" 99.074 324 324 0 2 1 324 1533 1213 2.72e-163 579 100 324
"55012" "KTG75748.1" "NZ_JPIQ01000072.1" 99.074 324 324 0 2 1 324 1112 1432 2.72e-163 579 100 324
"55013" "KTG75748.1" "NZ_JPGT01000089.1" 99.074 324 324 0 2 1 324 983 1303 2.72e-163 579 100 324
"55014" "KTG75748.1" "NZ_JPGS01000083.1" 99.074 324 324 0 2 1 324 986 1306 2.72e-163 579 100 324
"55015" "KTG75748.1" "NZ_JMSX01000002.1" 99.074 324 324 0 2 1 324 117331 117651 2.72e-163 579 100 324
"55016" "KTG75748.1" "NZ_JMSW01000002.1" 99.074 324 324 0 2 1 324 93653 93973 2.72e-163 579 100 324
"55017" "KTG75748.1" "NZ_FO834904.1" 99.074 324 324 0 2 1 324 13379 13699 2.72e-163 579 100 324
"55018" "KTG75748.1" "NZ_CP018460.1" 99.074 324 324 0 2 1 324 143850 144170 2.72e-163 579 100 324
"55019" "KTG75748.1" "NZ_CP018441.1" 99.074 324 324 0 2 1 324 136597 136277 2.72e-163 579 100 324
"55020" "KTG75748.1" "NZ_CP018434.1" 99.074 324 324 0 2 1 324 122058 122378 2.72e-163 579 100 324
"55021" "KTG75748.1" "NZ_CP018430.1" 99.074 324 324 0 2 1 324 122058 122378 2.72e-163 579 100 324
"55022" "KTG75748.1" "NZ_CP018424.1" 99.074 324 324 0 2 1 324 122058 122378 2.72e-163 579 100 324
"55023" "KTG75748.1" "NZ_CP018365.1" 99.074 324 324 0 2 1 324 162522 162842 2.72e-163 579 100 324
"55024" "KTG75748.1" "NZ_CP018355.1" 99.074 324 324 0 2 1 324 60792 61112 2.72e-163 579 100 324
"55025" "KTG75748.1" "NZ_CP018340.1" 99.074 324 324 0 2 1 324 77841 78161 2.72e-163 579 100 324
"55026" "KTG75748.1" "NZ_CP017935.1" 99.074 324 324 0 2 1 324 44873 44553 2.72e-163 579 100 324
"55027" "KTG75748.1" "NZ_CP017386.1" 99.074 324 324 0 2 1 324 66210 65890 2.72e-163 579 100 324
"55028" "KTG75748.1" "NZ_CP016922.1" 99.074 324 324 0 2 1 324 29661 29341 2.72e-163 579 100 324
"55029" "KTG75748.1" "NZ_CP016810.1" 99.074 324 324 0 2 1 324 225272 224952 2.72e-163 579 100 324
"55030" "KTG75748.1" "NZ_CP015824.1" 99.074 324 324 0 2 1 324 97303 97623 2.72e-163 579 100 324
"55031" "KTG75748.1" "NZ_CP015386.1" 99.074 324 324 0 2 1 324 174382 174062 2.72e-163 579 100 324
"55032" "KTG75748.1" "NZ_CP015383.1" 99.074 324 324 0 2 1 324 136163 136483 2.72e-163 579 100 324
"55033" "KTG75748.1" "NZ_CP015135.1" 99.074 324 324 0 2 1 324 114816 114496 2.72e-163 579 100 324
"55034" "KTG75748.1" "NZ_CP015132.1" 99.074 324 324 0 2 1 324 89340 89020 2.72e-163 579 100 324
"55035" "KTG75748.1" "NZ_CP014765.1" 99.074 324 324 0 2 1 324 68052 68372 2.72e-163 579 100 324
"55036" "KTG75748.1" "NZ_CP014649.1" 99.074 324 324 0 2 1 324 2948 2628 2.72e-163 579 100 324
"55037" "KTG75748.1" "NZ_CP014005.1" 99.074 324 324 0 2 1 324 4424 4744 2.72e-163 579 100 324
"55038" "KTG75748.1" "NZ_CP013323.1" 99.074 324 324 0 2 1 324 95536 95856 2.72e-163 579 100 324
"55039" "KTG75748.1" "NZ_CP012884.1" 99.074 324 324 0 2 1 324 81531 81851 2.72e-163 579 100 324
"55040" "KTG75748.1" "NZ_CP012571.1" 99.074 324 324 0 2 1 324 23789 24109 2.72e-163 579 100 324
"55041" "KTG75748.1" "NZ_CP012566.1" 99.074 324 324 0 2 1 324 23789 24109 2.72e-163 579 100 324
"55042" "KTG75748.1" "NZ_CP011990.1" 99.074 324 324 0 2 1 324 679 999 2.72e-163 579 100 324
"55043" "KTG75748.1" "NZ_CP011981.1" 99.074 324 324 0 2 1 324 86473 86793 2.72e-163 579 100 324
"55044" "KTG75748.1" "NZ_CP011977.1" 99.074 324 324 0 2 1 324 174757 175077 2.72e-163 579 100 324
"55045" "KTG75748.1" "NZ_CP011623.1" 99.074 324 324 0 2 1 324 87988 88308 2.72e-163 579 100 324
"55046" "KTG75748.1" "NZ_CP011577.1" 99.074 324 324 0 2 1 324 72436 72116 2.72e-163 579 100 324
"55047" "KTG75748.1" "NZ_CP010574.1" 99.074 324 324 0 2 1 324 98193 98513 2.72e-163 579 100 324
"55048" "KTG75748.1" "NZ_CP010393.1" 99.074 324 324 0 2 1 324 121376 121696 2.72e-163 579 100 324
"55049" "KTG75748.1" "NZ_CP010390.1" 99.074 324 324 0 2 1 324 164351 164031 2.72e-163 579 100 324
"55050" "KTG75748.1" "NZ_CP009879.1" 99.074 324 324 0 2 1 324 114648 114328 2.72e-163 579 100 324
"55051" "KTG75748.1" "NZ_CP009777.1" 99.074 324 324 0 2 1 324 116509 116829 2.72e-163 579 100 324
"55052" "KTG75748.1" "NZ_CP009115.1" 99.074 324 324 0 2 1 324 82695 82375 2.72e-163 579 100 324
"55053" "KTG75748.1" "NZ_CP008932.1" 99.074 324 324 0 2 1 324 33178 33498 2.72e-163 579 100 324
"55054" "KTG75748.1" "NZ_CP008930.1" 99.074 324 324 0 2 1 324 161396 161716 2.72e-163 579 100 324
"55055" "KTG75748.1" "NZ_CP008829.1" 99.074 324 324 0 2 1 324 203028 203348 2.72e-163 579 100 324
"55056" "KTG75748.1" "NZ_CP008800.1" 99.074 324 324 0 2 1 324 150797 151117 2.72e-163 579 100 324
"55057" "KTG75748.1" "NZ_CP007734.1" 99.074 324 324 0 2 1 324 322272 321952 2.72e-163 579 100 324
"55058" "KTG75748.1" "NZ_CP007729.1" 99.074 324 324 0 2 1 324 203028 203348 2.72e-163 579 100 324
"55059" "KTG75748.1" "NZ_CP006927.1" 99.074 324 324 0 2 1 324 98708 99028 2.72e-163 579 100 324
"55060" "KTG75748.1" "NC_032103.1" 99.074 324 324 0 2 1 324 64262 64582 2.72e-163 579 100 324
"55061" "KTG75748.1" "NC_024992.1" 99.074 324 324 0 2 1 324 119407 119727 2.72e-163 579 100 324
"55062" "KTG75748.1" "NC_023905.1" 99.074 324 324 0 2 1 324 77077 77397 2.72e-163 579 100 324
"55063" "KTG75748.1" "NC_023332.1" 99.074 324 324 0 2 1 324 118269 118589 2.72e-163 579 100 324
"55064" "KTG75748.1" "NC_022078.1" 99.074 324 324 0 2 1 324 257242 257562 2.72e-163 579 100 324
"55065" "KTG75748.1" "NC_021654.1" 99.074 324 324 0 2 1 324 238313 238633 2.72e-163 579 100 324
"55066" "KTG75748.1" "NC_021198.1" 99.074 324 324 0 2 1 324 66707 66387 2.72e-163 579 100 324
"55067" "KTG75748.1" "NC_020132.1" 99.074 324 324 0 2 1 324 121217 121537 2.72e-163 579 100 324
"55068" "KTG75748.1" "NC_020087.1" 99.074 324 324 0 2 1 324 111192 110872 2.72e-163 579 100 324
"55069" "KTG75748.1" "NC_019390.1" 99.074 324 324 0 2 1 324 153461 153781 2.72e-163 579 100 324
"55070" "KTG75748.1" "NC_015154.1" 99.074 324 324 0 2 1 324 56574 56894 2.72e-163 579 100 324
"55071" "KTG75748.1" "NC_013950.1" 99.074 324 324 0 2 1 324 45756 46076 2.72e-163 579 100 324
"55072" "KTG75748.1" "NC_009649.1" 99.074 324 324 0 2 1 324 136803 137123 2.72e-163 579 100 324
"55073" "KTG75748.1" "MNPH01000039.1" 99.074 324 324 0 2 1 324 3722 4042 2.72e-163 579 100 324
"55074" "KTG75748.1" "MNPF01000042.1" 99.074 324 324 0 2 1 324 11136 10816 2.72e-163 579 100 324
"55075" "KTG75748.1" "LZCZ01000009.1" 99.074 324 324 0 2 1 324 3374 3694 2.72e-163 579 100 324
"55076" "KTG75748.1" "LZCY01000010.1" 99.074 324 324 0 2 1 324 3656 3336 2.72e-163 579 100 324
"55077" "KTG75748.1" "LYMZ01000041.1" 99.074 324 324 0 2 1 324 1196 876 2.72e-163 579 100 324
"55078" "KTG75748.1" "LXQO01000042.1" 99.074 324 324 0 2 1 324 2981 2661 2.72e-163 579 100 324
"55079" "KTG75748.1" "LT216439.1" 99.074 324 324 0 2 1 324 91157 91477 2.72e-163 579 100 324
"55080" "KTG75748.1" "LT009688.1" 99.074 324 324 0 2 1 324 99443 99763 2.72e-163 579 100 324
"55081" "KTG75748.1" "LM994717.1" 99.074 324 324 0 2 1 324 119407 119727 2.72e-163 579 100 324
"55082" "KTG75748.1" "LJCD01000037.1" 99.074 324 324 0 2 1 324 1283 963 2.72e-163 579 100 324
"55083" "KTG75748.1" "LJCB01000054.1" 99.074 324 324 0 2 1 324 1533 1213 2.72e-163 579 100 324
"55084" "KTG75748.1" "LC056097.1" 99.074 324 324 0 2 1 324 9536 9856 2.72e-163 579 100 324
"55085" "KTG75748.1" "KU295132.1" 99.074 324 324 0 2 1 324 59878 60198 2.72e-163 579 100 324
"55086" "KTG75748.1" "KT896504.1" 99.074 324 324 0 2 1 324 1183 863 2.72e-163 579 100 324
"55087" "KTG75748.1" "KT203286.1" 99.074 324 324 0 2 1 324 107902 107582 2.72e-163 579 100 324
"55088" "KTG75748.1" "KP987218.1" 99.074 324 324 0 2 1 324 64262 64582 2.72e-163 579 100 324
"55089" "KTG75748.1" "KF874498.1" 99.074 324 324 0 2 1 324 77077 77397 2.72e-163 579 100 324
"55090" "KTG75748.1" "KF719970.1" 99.074 324 324 0 2 1 324 118269 118589 2.72e-163 579 100 324
"55091" "KTG75748.1" "JX442974.1" 99.074 324 324 0 2 1 324 238313 238633 2.72e-163 579 100 324
"55092" "KTG75748.1" "JX430448.1" 99.074 324 324 0 2 1 324 121217 121537 2.72e-163 579 100 324
"55093" "KTG75748.1" "JX424424.1" 99.074 324 324 0 2 1 324 153461 153781 2.72e-163 579 100 324
"55094" "KTG75748.1" "JPIQ01000072.1" 99.074 324 324 0 2 1 324 1112 1432 2.72e-163 579 100 324
"55095" "KTG75748.1" "JPGT01000089.1" 99.074 324 324 0 2 1 324 983 1303 2.72e-163 579 100 324
"55096" "KTG75748.1" "JPGS01000083.1" 99.074 324 324 0 2 1 324 986 1306 2.72e-163 579 100 324
"55097" "KTG75748.1" "JN233704.1" 99.074 324 324 0 2 1 324 102833 103153 2.72e-163 579 100 324
"55098" "KTG75748.1" "JMSX01000002.1" 99.074 324 324 0 2 1 324 117331 117651 2.72e-163 579 100 324
"55099" "KTG75748.1" "JMSW01000002.1" 99.074 324 324 0 2 1 324 93653 93973 2.72e-163 579 100 324
"55100" "KTG75748.1" "HQ202266.1" 99.074 324 324 0 2 1 324 56574 56894 2.72e-163 579 100 324
"55101" "KTG75748.1" "HG969998.1" 99.074 324 324 0 2 1 324 63852 64172 2.72e-163 579 100 324
"55102" "KTG75748.1" "HG969996.1" 99.074 324 324 0 2 1 324 58801 59121 2.72e-163 579 100 324
"55103" "KTG75748.1" "HF545434.1" 99.074 324 324 0 2 1 324 111192 110872 2.72e-163 579 100 324
"55104" "KTG75748.1" "FO834904.1" 99.074 324 324 0 2 1 324 13379 13699 2.72e-163 579 100 324
"55105" "KTG75748.1" "FJ876826.1" 99.074 324 324 0 2 1 324 45756 46076 2.72e-163 579 100 324
"55106" "KTG75748.1" "CP018675.1" 99.074 324 324 0 2 1 324 16826 16506 2.72e-163 579 100 324
"55107" "KTG75748.1" "CP018460.1" 99.074 324 324 0 2 1 324 143850 144170 2.72e-163 579 100 324
"55108" "KTG75748.1" "CP018441.1" 99.074 324 324 0 2 1 324 136597 136277 2.72e-163 579 100 324
"55109" "KTG75748.1" "CP018434.1" 99.074 324 324 0 2 1 324 122058 122378 2.72e-163 579 100 324
"55110" "KTG75748.1" "CP018430.1" 99.074 324 324 0 2 1 324 122058 122378 2.72e-163 579 100 324
"55111" "KTG75748.1" "CP018424.1" 99.074 324 324 0 2 1 324 122058 122378 2.72e-163 579 100 324
"55112" "KTG75748.1" "CP018365.1" 99.074 324 324 0 2 1 324 162522 162842 2.72e-163 579 100 324
"55113" "KTG75748.1" "CP018355.1" 99.074 324 324 0 2 1 324 60792 61112 2.72e-163 579 100 324
"55114" "KTG75748.1" "CP018351.1" 99.074 324 324 0 2 1 324 173357 173677 2.72e-163 579 100 324
"55115" "KTG75748.1" "CP018340.1" 99.074 324 324 0 2 1 324 77841 78161 2.72e-163 579 100 324
"55116" "KTG75748.1" "CP017935.1" 99.074 324 324 0 2 1 324 44873 44553 2.72e-163 579 100 324
"55117" "KTG75748.1" "CP017386.1" 99.074 324 324 0 2 1 324 66210 65890 2.72e-163 579 100 324
"55118" "KTG75748.1" "CP016922.1" 99.074 324 324 0 2 1 324 29661 29341 2.72e-163 579 100 324
"55119" "KTG75748.1" "CP016810.1" 99.074 324 324 0 2 1 324 225272 224952 2.72e-163 579 100 324
"55120" "KTG75748.1" "CP015824.1" 99.074 324 324 0 2 1 324 97303 97623 2.72e-163 579 100 324
"55121" "KTG75748.1" "CP015393.1" 99.074 324 324 0 2 1 324 144161 143841 2.72e-163 579 100 324
"55122" "KTG75748.1" "CP015386.1" 99.074 324 324 0 2 1 324 174382 174062 2.72e-163 579 100 324
"55123" "KTG75748.1" "CP015383.1" 99.074 324 324 0 2 1 324 136163 136483 2.72e-163 579 100 324
"55124" "KTG75748.1" "CP015135.1" 99.074 324 324 0 2 1 324 114816 114496 2.72e-163 579 100 324
"55125" "KTG75748.1" "CP015132.1" 99.074 324 324 0 2 1 324 89340 89020 2.72e-163 579 100 324
"55126" "KTG75748.1" "CP014765.1" 99.074 324 324 0 2 1 324 68052 68372 2.72e-163 579 100 324
"55127" "KTG75748.1" "CP014649.1" 99.074 324 324 0 2 1 324 2948 2628 2.72e-163 579 100 324
"55128" "KTG75748.1" "CP014005.1" 99.074 324 324 0 2 1 324 4424 4744 2.72e-163 579 100 324
"55129" "KTG75748.1" "CP013323.1" 99.074 324 324 0 2 1 324 95536 95856 2.72e-163 579 100 324
"55130" "KTG75748.1" "CP012884.1" 99.074 324 324 0 2 1 324 81531 81851 2.72e-163 579 100 324
"55131" "KTG75748.1" "CP012571.1" 99.074 324 324 0 2 1 324 23789 24109 2.72e-163 579 100 324
"55132" "KTG75748.1" "CP012566.1" 99.074 324 324 0 2 1 324 23789 24109 2.72e-163 579 100 324
"55133" "KTG75748.1" "CP011990.1" 99.074 324 324 0 2 1 324 679 999 2.72e-163 579 100 324
"55134" "KTG75748.1" "CP011981.1" 99.074 324 324 0 2 1 324 86473 86793 2.72e-163 579 100 324
"55135" "KTG75748.1" "CP011977.1" 99.074 324 324 0 2 1 324 174757 175077 2.72e-163 579 100 324
"55136" "KTG75748.1" "CP011623.1" 99.074 324 324 0 2 1 324 87988 88308 2.72e-163 579 100 324
"55137" "KTG75748.1" "CP011577.1" 99.074 324 324 0 2 1 324 72436 72116 2.72e-163 579 100 324
"55138" "KTG75748.1" "CP010574.1" 99.074 324 324 0 2 1 324 98193 98513 2.72e-163 579 100 324
"55139" "KTG75748.1" "CP010393.1" 99.074 324 324 0 2 1 324 121376 121696 2.72e-163 579 100 324
"55140" "KTG75748.1" "CP010390.1" 99.074 324 324 0 2 1 324 164351 164031 2.72e-163 579 100 324
"55141" "KTG75748.1" "CP009879.1" 99.074 324 324 0 2 1 324 114648 114328 2.72e-163 579 100 324
"55142" "KTG75748.1" "CP009777.1" 99.074 324 324 0 2 1 324 116509 116829 2.72e-163 579 100 324
"55143" "KTG75748.1" "CP009115.1" 99.074 324 324 0 2 1 324 82695 82375 2.72e-163 579 100 324
"55144" "KTG75748.1" "CP008932.1" 99.074 324 324 0 2 1 324 33178 33498 2.72e-163 579 100 324
"55145" "KTG75748.1" "CP008930.1" 99.074 324 324 0 2 1 324 161396 161716 2.72e-163 579 100 324
"55146" "KTG75748.1" "CP008829.1" 99.074 324 324 0 2 1 324 203028 203348 2.72e-163 579 100 324
"55147" "KTG75748.1" "CP008800.1" 99.074 324 324 0 2 1 324 150797 151117 2.72e-163 579 100 324
"55148" "KTG75748.1" "CP007734.1" 99.074 324 324 0 2 1 324 322272 321952 2.72e-163 579 100 324
"55149" "KTG75748.1" "CP007729.1" 99.074 324 324 0 2 1 324 203028 203348 2.72e-163 579 100 324
"55150" "KTG75748.1" "CP006927.1" 99.074 324 324 0 2 1 324 98708 99028 2.72e-163 579 100 324
"55151" "KTG75748.1" "CP006657.1" 99.074 324 324 0 2 1 324 257242 257562 2.72e-163 579 100 324
"55152" "KTG75748.1" "CP000648.1" 99.074 324 324 0 2 1 324 136803 137123 2.72e-163 579 100 324
"55153" "KTG75748.1" "AP012055.1" 99.074 324 324 0 2 1 324 66707 66387 2.72e-163 579 100 324
"55154" "KTG75748.1" "NZ_MOLX01000057.1" 98.765 324 324 1 2 1 324 8852 9172 1.26e-161 573 100 324
"55155" "KTG75748.1" "NZ_JNBM01000002.1" 98.765 324 324 0 3 1 324 118456 118775 1.26e-161 573 100 324
"55156" "KTG75748.1" "NZ_JMMY01000002.1" 98.765 324 324 0 3 1 324 86470 86789 1.26e-161 573 100 324
"55157" "KTG75748.1" "NZ_CP018455.1" 98.765 324 324 1 2 1 324 62057 62377 1.26e-161 573 100 324
"55158" "KTG75748.1" "NZ_CP012993.2" 98.765 324 324 1 2 1 324 27706 28026 1.26e-161 573 100 324
"55159" "KTG75748.1" "NZ_CP012988.3" 98.765 324 324 1 2 1 324 27706 28026 1.26e-161 573 100 324
"55160" "KTG75748.1" "NZ_CP011633.1" 98.765 324 324 1 2 1 324 32978 32658 1.26e-161 573 100 324
"55161" "KTG75748.1" "NZ_AP014952.1" 98.765 324 324 1 2 1 324 32403 32723 1.26e-161 573 100 324
"55162" "KTG75748.1" "NC_020893.1" 98.765 324 324 1 2 1 324 28096 28416 1.26e-161 573 100 324
"55163" "KTG75748.1" "NC_019389.1" 98.765 324 324 1 2 1 324 35019 35339 1.26e-161 573 100 324
"55164" "KTG75748.1" "NC_016846.1" 98.765 324 324 1 2 1 324 83205 82885 1.26e-161 573 100 324
"55165" "KTG75748.1" "MOLX01000057.1" 98.765 324 324 1 2 1 324 8852 9172 1.26e-161 573 100 324
"55166" "KTG75748.1" "MCFP01000199.1" 98.765 324 324 1 2 1 324 1191 871 1.26e-161 573 100 324
"55167" "KTG75748.1" "LT576116.1" 98.765 324 324 1 2 1 324 46633 46953 1.26e-161 573 100 324
"55168" "KTG75748.1" "KX236178.1" 98.765 324 324 1 2 1 324 26127 26447 1.26e-161 573 100 324
"55169" "KTG75748.1" "KT185451.1" 98.765 324 324 1 2 1 324 134575 134255 1.26e-161 573 100 324
"55170" "KTG75748.1" "KP893385.1" 98.765 324 324 1 2 1 324 28135 28455 1.26e-161 573 100 324
"55171" "KTG75748.1" "KC405622.1" 98.765 324 324 1 2 1 324 28096 28416 1.26e-161 573 100 324
"55172" "KTG75748.1" "JX424423.1" 98.765 324 324 1 2 1 324 35019 35339 1.26e-161 573 100 324
"55173" "KTG75748.1" "JNBM01000002.1" 98.765 324 324 0 3 1 324 118456 118775 1.26e-161 573 100 324
"55174" "KTG75748.1" "JMMY01000002.1" 98.765 324 324 0 3 1 324 86470 86789 1.26e-161 573 100 324
"55175" "KTG75748.1" "CP018455.1" 98.765 324 324 1 2 1 324 62057 62377 1.26e-161 573 100 324
"55176" "KTG75748.1" "CP016403.1" 98.765 324 324 1 2 1 324 56764 56444 1.26e-161 573 100 324
"55177" "KTG75748.1" "CP012993.2" 98.765 324 324 1 2 1 324 27706 28026 1.26e-161 573 100 324
"55178" "KTG75748.1" "CP012988.3" 98.765 324 324 1 2 1 324 27706 28026 1.26e-161 573 100 324
"55179" "KTG75748.1" "CP011633.1" 98.765 324 324 1 2 1 324 32978 32658 1.26e-161 573 100 324
"55180" "KTG75748.1" "CP003224.1" 98.765 324 324 1 2 1 324 83205 82885 1.26e-161 573 100 324
"55181" "KTG75748.1" "AP014952.1" 98.765 324 324 1 2 1 324 32403 32723 1.26e-161 573 100 324
"55182" "KTG75748.1" "NZ_CP012572.1" 98.457 324 324 2 2 1 324 50434 50754 5.88e-160 568 100 324
"55183" "KTG75748.1" "NZ_CP012567.1" 98.457 324 324 2 2 1 324 50433 50753 5.88e-160 568 100 324
"55184" "KTG75748.1" "NC_016966.1" 98.457 324 324 2 2 1 324 120408 120728 5.88e-160 568 100 324
"55185" "KTG75748.1" "LK391770.1" 98.457 324 324 2 2 1 324 75361 75041 5.88e-160 568 100 324
"55186" "KTG75748.1" "CP012572.1" 98.457 324 324 2 2 1 324 50434 50754 5.88e-160 568 100 324
"55187" "KTG75748.1" "CP012567.1" 98.457 324 324 2 2 1 324 50433 50753 5.88e-160 568 100 324
"55188" "KTG75748.1" "CP002474.1" 98.457 324 324 2 2 1 324 120408 120728 5.88e-160 568 100 324
"55195" "KTG77973.1" "NZ_LZCZ01000009.1" 98.855 261 262 0 3 1 261 3435 3694 6.25e-129 464 100 261
"55196" "KTG77973.1" "NZ_LZCY01000010.1" 98.855 261 262 0 3 1 261 3595 3336 6.25e-129 464 100 261
"55197" "KTG77973.1" "NZ_LYMZ01000041.1" 98.855 261 262 0 3 1 261 1135 876 6.25e-129 464 100 261
"55198" "KTG77973.1" "NZ_LXQO01000042.1" 98.855 261 262 0 3 1 261 2920 2661 6.25e-129 464 100 261
"55199" "KTG77973.1" "NZ_LJCD01000037.1" 98.855 261 262 0 3 1 261 1222 963 6.25e-129 464 100 261
"55200" "KTG77973.1" "NZ_LJCB01000054.1" 98.855 261 262 0 3 1 261 1472 1213 6.25e-129 464 100 261
"55201" "KTG77973.1" "NZ_JPIQ01000072.1" 98.855 261 262 0 3 1 261 1173 1432 6.25e-129 464 100 261
"55202" "KTG77973.1" "NZ_JPGT01000089.1" 98.855 261 262 0 3 1 261 1044 1303 6.25e-129 464 100 261
"55203" "KTG77973.1" "NZ_JPGS01000083.1" 98.855 261 262 0 3 1 261 1047 1306 6.25e-129 464 100 261
"55204" "KTG77973.1" "NZ_JMSX01000002.1" 98.855 261 262 0 3 1 261 117392 117651 6.25e-129 464 100 261
"55205" "KTG77973.1" "NZ_JMSW01000002.1" 98.855 261 262 0 3 1 261 93714 93973 6.25e-129 464 100 261
"55206" "KTG77973.1" "NZ_FO834904.1" 98.855 261 262 0 3 1 261 13440 13699 6.25e-129 464 100 261
"55207" "KTG77973.1" "NZ_CP018460.1" 98.855 261 262 0 3 1 261 143911 144170 6.25e-129 464 100 261
"55208" "KTG77973.1" "NZ_CP018441.1" 98.855 261 262 0 3 1 261 136536 136277 6.25e-129 464 100 261
"55209" "KTG77973.1" "NZ_CP018434.1" 98.855 261 262 0 3 1 261 122119 122378 6.25e-129 464 100 261
"55210" "KTG77973.1" "NZ_CP018430.1" 98.855 261 262 0 3 1 261 122119 122378 6.25e-129 464 100 261
"55211" "KTG77973.1" "NZ_CP018424.1" 98.855 261 262 0 3 1 261 122119 122378 6.25e-129 464 100 261
"55212" "KTG77973.1" "NZ_CP018365.1" 98.855 261 262 0 3 1 261 162583 162842 6.25e-129 464 100 261
"55213" "KTG77973.1" "NZ_CP018355.1" 98.855 261 262 0 3 1 261 60853 61112 6.25e-129 464 100 261
"55214" "KTG77973.1" "NZ_CP018340.1" 98.855 261 262 0 3 1 261 77902 78161 6.25e-129 464 100 261
"55215" "KTG77973.1" "NZ_CP017935.1" 98.855 261 262 0 3 1 261 44812 44553 6.25e-129 464 100 261
"55216" "KTG77973.1" "NZ_CP017386.1" 98.855 261 262 0 3 1 261 66149 65890 6.25e-129 464 100 261
"55217" "KTG77973.1" "NZ_CP016922.1" 98.855 261 262 0 3 1 261 29600 29341 6.25e-129 464 100 261
"55218" "KTG77973.1" "NZ_CP016810.1" 98.855 261 262 0 3 1 261 225211 224952 6.25e-129 464 100 261
"55219" "KTG77973.1" "NZ_CP015824.1" 98.855 261 262 0 3 1 261 97364 97623 6.25e-129 464 100 261
"55220" "KTG77973.1" "NZ_CP015386.1" 98.855 261 262 0 3 1 261 174321 174062 6.25e-129 464 100 261
"55221" "KTG77973.1" "NZ_CP015383.1" 98.855 261 262 0 3 1 261 136224 136483 6.25e-129 464 100 261
"55222" "KTG77973.1" "NZ_CP015135.1" 98.855 261 262 0 3 1 261 114755 114496 6.25e-129 464 100 261
"55223" "KTG77973.1" "NZ_CP015132.1" 98.855 261 262 0 3 1 261 89279 89020 6.25e-129 464 100 261
"55224" "KTG77973.1" "NZ_CP014765.1" 98.855 261 262 0 3 1 261 68113 68372 6.25e-129 464 100 261
"55225" "KTG77973.1" "NZ_CP014649.1" 98.855 261 262 0 3 1 261 2887 2628 6.25e-129 464 100 261
"55226" "KTG77973.1" "NZ_CP014005.1" 98.855 261 262 0 3 1 261 4485 4744 6.25e-129 464 100 261
"55227" "KTG77973.1" "NZ_CP013323.1" 98.855 261 262 0 3 1 261 95597 95856 6.25e-129 464 100 261
"55228" "KTG77973.1" "NZ_CP012884.1" 98.855 261 262 0 3 1 261 81592 81851 6.25e-129 464 100 261
"55229" "KTG77973.1" "NZ_CP012571.1" 98.855 261 262 0 3 1 261 23850 24109 6.25e-129 464 100 261
"55230" "KTG77973.1" "NZ_CP012566.1" 98.855 261 262 0 3 1 261 23850 24109 6.25e-129 464 100 261
"55231" "KTG77973.1" "NZ_CP011990.1" 98.855 261 262 0 3 1 261 740 999 6.25e-129 464 100 261
"55232" "KTG77973.1" "NZ_CP011981.1" 98.855 261 262 0 3 1 261 86534 86793 6.25e-129 464 100 261
"55233" "KTG77973.1" "NZ_CP011977.1" 98.855 261 262 0 3 1 261 174818 175077 6.25e-129 464 100 261
"55234" "KTG77973.1" "NZ_CP011623.1" 98.855 261 262 0 3 1 261 88049 88308 6.25e-129 464 100 261
"55235" "KTG77973.1" "NZ_CP011577.1" 98.855 261 262 0 3 1 261 72375 72116 6.25e-129 464 100 261
"55236" "KTG77973.1" "NZ_CP010574.1" 98.855 261 262 0 3 1 261 98254 98513 6.25e-129 464 100 261
"55237" "KTG77973.1" "NZ_CP010393.1" 98.855 261 262 0 3 1 261 121437 121696 6.25e-129 464 100 261
"55238" "KTG77973.1" "NZ_CP010390.1" 98.855 261 262 0 3 1 261 164290 164031 6.25e-129 464 100 261
"55239" "KTG77973.1" "NZ_CP009879.1" 98.855 261 262 0 3 1 261 114587 114328 6.25e-129 464 100 261
"55240" "KTG77973.1" "NZ_CP009777.1" 98.855 261 262 0 3 1 261 116570 116829 6.25e-129 464 100 261
"55241" "KTG77973.1" "NZ_CP009115.1" 98.855 261 262 0 3 1 261 82634 82375 6.25e-129 464 100 261
"55242" "KTG77973.1" "NZ_CP008932.1" 98.855 261 262 0 3 1 261 33239 33498 6.25e-129 464 100 261
